id,item
'754','yogurt'
'754','aluminum foil'
'754','pasta'
'754','pork'
'754','coffee/tea'
'754','eggs'
'754','cereals'
'754','poultry'
'754','vegetables'
'754','dishwashing liquid/detergent'
'754','butter'
'754','shampoo'
'754','waffles'
'754','yogurt'
'754','paper towels'
'754','dinner rolls'
'754','milk'
'754','juice'
'755','ice cream'
'755','coffee/tea'
'755','pork'
'755','eggs'
'755','eggs'
'755','poultry'
'755','vegetables'
'755','cheeses'
'755','sugar'
'755','butter'
'755','all- purpose'
'755','shampoo'
'755','paper towels'
'755','flour'
'755','mixes'
'755','waffles'
'755','milk'
'756','pasta'
'756','aluminum foil'
'756','eggs'
'756','vegetables'
'756','dinner rolls'
'756','dishwashing liquid/detergent'
'756','hand soap'
'756','all- purpose'
'756','bagels'
'756','toilet paper'
'756','yogurt'
'756','sandwich bags'
'756','waffles'
'756','milk'
'756','juice'
'757','pasta'
'757','cereals'
'757','poultry'
'757','cheeses'
'757','spaghetti sauce'
'757','butter'
'757','sugar'
'757','paper towels'
'757','waffles'
'757','aluminum foil'
'757','laundry detergent'
'757','sandwich bags'
'757','toilet paper'
'757','lunch meat'
'757','eggs'
'757','vegetables'
'757','fruits'
'757','bagels'
'757','ice cream'
'757','mixes'
'757','dinner rolls'
'757','ketchup'
'757','soap'
'758','ice cream'
'758','aluminum foil'
'758','beef'
'758','cereals'
'758','poultry'
'758','vegetables'
'758','dishwashing liquid/detergent'
'758','sugar'
'758','fruits'
'758','bagels'
'758','hand soap'
'758','shampoo'
'758','flour'
'758','dinner rolls'
'758','sandwich bags'
'758','waffles'
'758','milk'
'758','juice'
'759','cereals'
'759','poultry'
'759','hand soap'
'759','sugar'
'759','butter'
'759','soda'
'759','paper towels'
'759','waffles'
'759','sandwich loaves'
'759','coffee/tea'
'759','toilet paper'
'759','laundry detergent'
'759','lunch meat'
'759','beef'
'759','ice cream'
'759','eggs'
'759','vegetables'
'759','shampoo'
'759','flour'
'759','milk'
'759','pork'
'759','individual meals'
'759','soap'
'759','juice'
'760','pasta'
'760','cereals'
'760','poultry'
'760','cheeses'
'760','spaghetti sauce'
'760','sugar'
'760','aluminum foil'
'760','coffee/tea'
'760','toilet paper'
'760','sandwich bags'
'760','ice cream'
'760','lunch meat'
'760','beef'
'760','vegetables'
'760','fruits'
'760','bagels'
'760','shampoo'
'760','ice cream'
'760','mixes'
'760','individual meals'
'760','yogurt'
'760','milk'
'761','pasta'
'761','sandwich loaves'
'761','ice cream'
'761','coffee/tea'
'761','lunch meat'
'761','cereals'
'761','poultry'
'761','vegetables'
'761','cheeses'
'761','dishwashing liquid/detergent'
'761','sugar'
'761','butter'
'761','bagels'
'761','mixes'
'761','all- purpose'
'761','shampoo'
'761','yogurt'
'761','sandwich bags'
'761','tortillas'
'762','tortillas'
'762','cereals'
'762','poultry'
'762','cheeses'
'762','hand soap'
'762','butter'
'762','soda'
'762','spaghetti sauce'
'762','sugar'
'762','aluminum foil'
'762','coffee/tea'
'762','sandwich bags'
'762','laundry detergent'
'762','ice cream'
'762','beef'
'762','eggs'
'762','fruits'
'762','bagels'
'762','mixes'
'762','dinner rolls'
'762','individual meals'
'762','soap'
'762','milk'
'763','pasta'
'763','cereals'
'763','poultry'
'763','spaghetti sauce'
'763','hand soap'
'763','soda'
'763','paper towels'
'763','waffles'
'763','tortillas'
'763','sandwich loaves'
'763','dishwashing liquid/detergent'
'763','laundry detergent'
'763','sandwich bags'
'763','ice cream'
'763','lunch meat'
'763','eggs'
'763','vegetables'
'763','paper towels'
'763','dinner rolls'
'763','ketchup'
'763','individual meals'
'763','soap'
'764','aluminum foil'
'764','hand soap'
'764','pork'
'764','beef'
'764','eggs'
'764','cereals'
'764','cheeses'
'764','vegetables'
'764','dishwashing liquid/detergent'
'764','spaghetti sauce'
'764','laundry detergent'
'764','sandwich bags'
'764','individual meals'
'764','hand soap'
'764','shampoo'
'764','paper towels'
'764','toilet paper'
'764','dinner rolls'
'764','mixes'
'764','waffles'
'765','pork'
'765','beef'
'765','cereals'
'765','dinner rolls'
'765','shampoo'
'765','yogurt'
'765','dinner rolls'
'765','juice'
'766','poultry'
'766','cheeses'
'766','sugar'
'766','hand soap'
'766','spaghetti sauce'
'766','paper towels'
'766','waffles'
'766','tortillas'
'766','aluminum foil'
'766','sandwich loaves'
'766','sandwich bags'
'766','ice cream'
'766','lunch meat'
'766','eggs'
'766','vegetables'
'766','mixes'
'766','dinner rolls'
'766','bagels'
'766','soap'
'766','yogurt'
'766','milk'
'767','sandwich loaves'
'767','lunch meat'
'767','eggs'
'767','all- purpose'
'767','poultry'
'767','cheeses'
'767','vegetables'
'767','dishwashing liquid/detergent'
'767','spaghetti sauce'
'767','butter'
'767','all- purpose'
'767','sandwich bags'
'767','bagels'
'767','individual meals'
'767','dinner rolls'
'767','fruits'
'767','flour'
'767','yogurt'
'767','mixes'
'767','waffles'
'768','ice cream'
'768','beef'
'768','pork'
'768','vegetables'
'768','dishwashing liquid/detergent'
'768','fruits'
'768','butter'
'768','laundry detergent'
'768','toilet paper'
'768','yogurt'
'768','paper towels'
'768','milk'
'768','juice'
'769','pork'
'769','eggs'
'769','dishwashing liquid/detergent'
'769','cheeses'
'769','vegetables'
'769','dishwashing liquid/detergent'
'769','sugar'
'769','fruits'
'769','soda'
'769','bagels'
'769','flour'
'769','yogurt'
'769','dinner rolls'
'769','waffles'
'769','tortillas'
'770','yogurt'
'770','coffee/tea'
'770','beef'
'770','poultry'
'770','toilet paper'
'770','bagels'
'770','paper towels'
'770','flour'
'770','laundry detergent'
'770','milk'
'771','pasta'
'771','sugar'
'771','lunch meat'
'771','coffee/tea'
'771','sandwich loaves'
'771','eggs'
'771','toilet paper'
'771','fruits'
'771','waffles'
'771','dishwashing liquid/detergent'
'771','soda'
'771','individual meals'
'771','mixes'
'771','laundry detergent'
'771','butter'
'771','hand soap'
'771','flour'
'771','paper towels'
'771','dinner rolls'
'771','milk'
'772','pasta'
'772','aluminum foil'
'772','sugar'
'772','ice cream'
'772','pork'
'772','eggs'
'772','ketchup'
'772','vegetables'
'772','sugar'
'772','sandwich bags'
'772','mixes'
'772','butter'
'772','all- purpose'
'772','shampoo'
'772','toilet paper'
'772','laundry detergent'
'772','tortillas'
'773','cereals'
'773','cheeses'
'773','sugar'
'773','paper towels'
'773','waffles'
'773','aluminum foil'
'773','dishwashing liquid/detergent'
'773','all- purpose'
'773','sandwich bags'
'773','toilet paper'
'773','laundry detergent'
'773','ice cream'
'773','beef'
'773','eggs'
'773','vegetables'
'773','fruits'
'773','bagels'
'773','dinner rolls'
'773','bagels'
'773','pork'
'773','ketchup'
'773','individual meals'
'774','cereals'
'774','cheeses'
'774','butter'
'774','soda'
'774','juice'
'774','aluminum foil'
'774','sandwich loaves'
'774','dishwashing liquid/detergent'
'774','toilet paper'
'774','ice cream'
'774','beef'
'774','eggs'
'774','vegetables'
'774','fruits'
'774','bagels'
'774','shampoo'
'774','mixes'
'774','pork'
'774','ketchup'
'774','soap'
'774','yogurt'
'774','milk'
'774','juice'
'775','aluminum foil'
'775','beef'
'775','eggs'
'775','cereals'
'775','poultry'
'775','vegetables'
'775','individual meals'
'775','shampoo'
'775','paper towels'
'775','soap'
'775','paper towels'
'775','sandwich bags'
'775','dinner rolls'
'775','milk'
'775','juice'
'776','lunch meat'
'776','toilet paper'
'776','vegetables'
'776','cheeses'
'776','ketchup'
'776','fruits'
'776','dishwashing liquid/detergent'
'776','sandwich bags'
'776','all- purpose'
'776','hand soap'
'776','bagels'
'776','spaghetti sauce'
'776','paper towels'
'776','flour'
'776','dinner rolls'
'776','mixes'
'776','waffles'
'776','milk'
'776','tortillas'
'777','pasta'
'777','cereals'
'777','poultry'
'777','cheeses'
'777','spaghetti sauce'
'777','sugar'
'777','soda'
'777','paper towels'
'777','tortillas'
'777','aluminum foil'
'777','sandwich loaves'
'777','sandwich bags'
'777','lunch meat'
'777','beef'
'777','eggs'
'777','vegetables'
'777','fruits'
'777','shampoo'
'777','mixes'
'777','dinner rolls'
'777','yogurt'
'777','milk'
'778','beef'
'778','ketchup'
'778','poultry'
'778','dishwashing liquid/detergent'
'778','hand soap'
'778','laundry detergent'
'778','bagels'
'778','individual meals'
'778','mixes'
'778','waffles'
'779','aluminum foil'
'779','beef'
'779','poultry'
'779','cheeses'
'779','vegetables'
'779','dishwashing liquid/detergent'
'779','sugar'
'779','all- purpose'
'779','soda'
'779','juice'
'779','toilet paper'
'779','waffles'
'779','milk'
'780','sandwich loaves'
'780','lunch meat'
'780','beef'
'780','cereals'
'780','vegetables'
'780','fruits'
'780','sugar'
'780','all- purpose'
'780','dishwashing liquid/detergent'
'780','soap'
'780','flour'
'780','yogurt'
'780','sandwich bags'
'780','dinner rolls'
'781','pasta'
'781','vegetables'
'781','pork'
'781','eggs'
'781','cereals'
'781','ketchup'
'781','vegetables'
'781','all- purpose'
'781','laundry detergent'
'781','flour'
'781','yogurt'
'781','mixes'
'781','dinner rolls'
'781','juice'
'782','pasta'
'782','aluminum foil'
'782','lunch meat'
'782','beef'
'782','ice cream'
'782','eggs'
'782','cereals'
'782','toilet paper'
'782','vegetables'
'782','dishwashing liquid/detergent'
'782','laundry detergent'
'782','bagels'
'782','soda'
'782','shampoo'
'782','paper towels'
'782','waffles'
'782','mixes'
'782','poultry'
'782','milk'
'782','juice'
'783','pasta'
'783','cereals'
'783','poultry'
'783','hand soap'
'783','spaghetti sauce'
'783','soda'
'783','tortillas'
'783','aluminum foil'
'783','sandwich loaves'
'783','dishwashing liquid/detergent'
'783','laundry detergent'
'783','ice cream'
'783','beef'
'783','eggs'
'783','vegetables'
'783','fruits'
'783','flour'
'783','mixes'
'783','pork'
'783','cheeses'
'783','ketchup'
'783','milk'
'784','tortillas'
'784','eggs'
'784','cereals'
'784','vegetables'
'784','sugar'
'784','butter'
'784','spaghetti sauce'
'784','shampoo'
'784','soap'
'784','tortillas'
'785','sandwich loaves'
'785','lunch meat'
'785','coffee/tea'
'785','beef'
'785','poultry'
'785','ketchup'
'785','cheeses'
'785','vegetables'
'785','fruits'
'785','hand soap'
'785','bagels'
'785','mixes'
'785','shampoo'
'785','paper towels'
'785','sandwich bags'
'785','dinner rolls'
'785','shampoo'
'786','aluminum foil'
'786','pork'
'786','lunch meat'
'786','cereals'
'786','vegetables'
'786','dishwashing liquid/detergent'
'786','spaghetti sauce'
'786','butter'
'786','bagels'
'786','all- purpose'
'786','flour'
'786','mixes'
'786','shampoo'
'786','paper towels'
'786','toilet paper'
'786','mixes'
'786','waffles'
'786','milk'
'786','juice'
'787','vegetables'
'787','pork'
'787','cereals'
'787','ketchup'
'787','individual meals'
'787','laundry detergent'
'787','waffles'
'788','sandwich loaves'
'788','ice cream'
'788','lunch meat'
'788','dishwashing liquid/detergent'
'788','individual meals'
'788','mixes'
'788','mixes'
'788','juice'
'789','bagels'
'789','ice cream'
'789','soap'
'789','poultry'
'789','toilet paper'
'789','cheeses'
'789','fruits'
'789','hand soap'
'789','all- purpose'
'789','soda'
'789','butter'
'789','shampoo'
'789','paper towels'
'789','flour'
'789','mixes'
'789','waffles'
'789','tortillas'
'790','tortillas'
'790','lunch meat'
'790','eggs'
'790','poultry'
'790','soda'
'790','toilet paper'
'790','sandwich bags'
'791','aluminum foil'
'791','pasta'
'791','ice cream'
'791','coffee/tea'
'791','cereals'
'791','poultry'
'791','toilet paper'
'791','ketchup'
'791','vegetables'
'791','hand soap'
'791','laundry detergent'
'791','soda'
'791','individual meals'
'791','spaghetti sauce'
'791','sugar'
'791','shampoo'
'791','dinner rolls'
'791','paper towels'
'791','waffles'
'791','juice'
'792','aluminum foil'
'792','lunch meat'
'792','flour'
'792','dishwashing liquid/detergent'
'792','hand soap'
'792','spaghetti sauce'
'792','all- purpose'
'792','soap'
'792','waffles'
'792','milk'
'793','coffee/tea'
'793','laundry detergent'
'793','eggs'
'793','cereals'
'793','vegetables'
'793','cheeses'
'793','butter'
'793','mixes'
'793','individual meals'
'793','soda'
'793','flour'
'793','sandwich bags'
'793','dinner rolls'
'793','milk'
'794','aluminum foil'
'794','ice cream'
'794','pork'
'794','beef'
'794','spaghetti sauce'
'794','cereals'
'794','fruits'
'794','hand soap'
'794','dinner rolls'
'794','paper towels'
'794','yogurt'
'794','sandwich bags'
'794','waffles'
'794','juice'
'795','pasta'
'795','pork'
'795','ice cream'
'795','cereals'
'795','ketchup'
'795','cheeses'
'795','bagels'
'795','mixes'
'795','mixes'
'795','tortillas'
'796','pasta'
'796','dinner rolls'
'796','sugar'
'796','butter'
'796','all- purpose'
'796','shampoo'
'796','soap'
'796','waffles'
'796','laundry detergent'
'796','dinner rolls'
'796','tortillas'
'797','aluminum foil'
'797','lunch meat'
'797','coffee/tea'
'797','eggs'
'797','cereals'
'797','poultry'
'797','toilet paper'
'797','vegetables'
'797','dishwashing liquid/detergent'
'797','hand soap'
'797','sugar'
'797','mixes'
'797','flour'
'797','shampoo'
'797','waffles'
'797','yogurt'
'797','sandwich bags'
'797','dinner rolls'
'797','milk'
'797','tortillas'
'798','yogurt'
'798','aluminum foil'
'798','beef'
'798','juice'
'798','eggs'
'798','cereals'
'798','poultry'
'798','ketchup'
'798','vegetables'
'798','fruits'
'798','spaghetti sauce'
'798','all- purpose'
'798','dishwashing liquid/detergent'
'798','laundry detergent'
'798','flour'
'798','paper towels'
'798','milk'
'798','tortillas'
'799','pasta'
'799','cheeses'
'799','sugar'
'799','soda'
'799','waffles'
'799','aluminum foil'
'799','coffee/tea'
'799','dishwashing liquid/detergent'
'799','all- purpose'
'799','sandwich bags'
'799','laundry detergent'
'799','lunch meat'
'799','ice cream'
'799','vegetables'
'799','lunch meat'
'799','shampoo'
'799','dinner rolls'
'799','individual meals'
'799','soap'
'799','milk'
'799','juice'
'800','pasta'
'800','hand soap'
'800','butter'
'800','soda'
'800','sugar'
'800','paper towels'
'800','waffles'
'800','tortillas'
'800','sandwich loaves'
'800','laundry detergent'
'800','toilet paper'
'800','ice cream'
'800','beef'
'800','vegetables'
'800','fruits'
'800','bagels'
'800','pork'
'800','milk'
'800','soap'
'800','beef'
'800','juice'
'801','pasta'
'801','ice cream'
'801','lunch meat'
'801','eggs'
'801','all- purpose'
'801','poultry'
'801','vegetables'
'801','dishwashing liquid/detergent'
'801','spaghetti sauce'
'801','all- purpose'
'801','soda'
'801','bagels'
'801','individual meals'
'801','paper towels'
'801','dinner rolls'
'801','laundry detergent'
'801','waffles'
'801','milk'
'802','aluminum foil'
'802','ice cream'
'802','aluminum foil'
'802','coffee/tea'
'802','yogurt'
'802','juice'
'802','ketchup'
'802','cheeses'
'802','spaghetti sauce'
'802','soda'
'802','individual meals'
'802','flour'
'802','soap'
'802','toilet paper'
'802','dinner rolls'
'802','mixes'
'802','waffles'
'802','milk'
'802','tortillas'
'803','sandwich loaves'
'803','ketchup'
'803','cereals'
'803','poultry'
'803','ketchup'
'803','vegetables'
'803','fruits'
'803','spaghetti sauce'
'803','dishwashing liquid/detergent'
'803','hand soap'
'803','sugar'
'803','yogurt'
'804','lunch meat'
'804','eggs'
'804','poultry'
'804','ketchup'
'804','dishwashing liquid/detergent'
'804','all- purpose'
'804','soda'
'804','individual meals'
'804','bagels'
'804','soap'
'804','soap'
'804','yogurt'
'804','mixes'
'804','waffles'
'804','milk'
'805','pasta'
'805','cereals'
'805','poultry'
'805','cheeses'
'805','spaghetti sauce'
'805','sugar'
'805','soda'
'805','paper towels'
'805','waffles'
'805','aluminum foil'
'805','coffee/tea'
'805','all- purpose'
'805','sandwich bags'
'805','laundry detergent'
'805','ice cream'
'805','beef'
'805','butter'
'805','eggs'
'805','vegetables'
'805','flour'
'805','dinner rolls'
'805','ketchup'
'805','soap'
'805','yogurt'
'805','juice'
'806','dishwashing liquid/detergent'
'806','hand soap'
'806','shampoo'
'806','juice'
'806','yogurt'
'806','juice'
'807','pasta'
'807','aluminum foil'
'807','sandwich loaves'
'807','ketchup'
'807','vegetables'
'807','sugar'
'807','spaghetti sauce'
'807','soda'
'807','individual meals'
'807','flour'
'807','mixes'
'807','shampoo'
'807','bagels'
'807','paper towels'
'807','paper towels'
'807','sandwich bags'
'807','dinner rolls'
'807','milk'
'808','pasta'
'808','cheeses'
'808','hand soap'
'808','spaghetti sauce'
'808','butter'
'808','sugar'
'808','waffles'
'808','aluminum foil'
'808','sandwich loaves'
'808','aluminum foil'
'808','coffee/tea'
'808','sandwich bags'
'808','lunch meat'
'808','beef'
'808','ice cream'
'808','vegetables'
'808','fruits'
'808','shampoo'
'808','ketchup'
'808','soap'
'808','yogurt'
'809','pasta'
'809','cereals'
'809','poultry'
'809','sugar'
'809','hand soap'
'809','soda'
'809','paper towels'
'809','aluminum foil'
'809','sandwich loaves'
'809','coffee/tea'
'809','dishwashing liquid/detergent'
'809','toilet paper'
'809','ice cream'
'809','lunch meat'
'809','vegetables'
'809','bagels'
'809','flour'
'809','dinner rolls'
'809','soap'
'809','yogurt'
'809','shampoo'
'809','juice'
'810','lunch meat'
'810','shampoo'
'810','all- purpose'
'810','waffles'
'810','milk'
'811','pasta'
'811','cereals'
'811','poultry'
'811','cheeses'
'811','sugar'
'811','soda'
'811','paper towels'
'811','waffles'
'811','sandwich loaves'
'811','coffee/tea'
'811','dishwashing liquid/detergent'
'811','all- purpose'
'811','toilet paper'
'811','laundry detergent'
'811','lunch meat'
'811','vegetables'
'811','flour'
'811','dinner rolls'
'811','pork'
'811','ketchup'
'811','individual meals'
'811','soap'
'811','milk'
'812','sandwich loaves'
'812','sandwich loaves'
'812','pork'
'812','cheeses'
'812','dishwashing liquid/detergent'
'812','sugar'
'812','butter'
'812','soda'
'812','individual meals'
'812','soap'
'812','yogurt'
'812','mixes'
'812','dinner rolls'
'812','juice'
'813','pasta'
'813','lunch meat'
'813','pork'
'813','cereals'
'813','poultry'
'813','vegetables'
'813','dinner rolls'
'813','sugar'
'813','laundry detergent'
'813','soda'
'813','all- purpose'
'813','sandwich bags'
'813','flour'
'813','mixes'
'813','milk'
'814','tortillas'
'814','sandwich loaves'
'814','ice cream'
'814','beef'
'814','fruits'
'814','hand soap'
'814','juice'
'815','lunch meat'
'815','all- purpose'
'815','ketchup'
'815','poultry'
'815','vegetables'
'815','hand soap'
'815','butter'
'815','bagels'
'815','sandwich bags'
'815','paper towels'
'815','waffles'
'815','milk'
'816','aluminum foil'
'816','ice cream'
'816','coffee/tea'
'816','fruits'
'816','dishwashing liquid/detergent'
'816','butter'
'816','soda'
'816','soap'
'816','paper towels'
'816','waffles'
'817','tortillas'
'817','pork'
'817','beef'
'817','juice'
'817','vegetables'
'817','dishwashing liquid/detergent'
'817','spaghetti sauce'
'817','sugar'
'817','soda'
'817','bagels'
'817','shampoo'
'817','sandwich bags'
'817','yogurt'
'817','mixes'
'817','dinner rolls'
'817','milk'
'817','tortillas'
'818','pasta'
'818','vegetables'
'818','pork'
'818','coffee/tea'
'818','eggs'
'818','poultry'
'818','cheeses'
'818','vegetables'
'818','fruits'
'818','dishwashing liquid/detergent'
'818','butter'
'818','soda'
'818','bagels'
'818','mixes'
'818','individual meals'
'818','sugar'
'818','sandwich bags'
'818','laundry detergent'
'818','tortillas'
'819','sugar'
'819','lunch meat'
'819','beef'
'819','vegetables'
'819','dishwashing liquid/detergent'
'819','butter'
'819','soda'
'819','shampoo'
'819','milk'
'820','milk'
'820','sandwich loaves'
'820','pork'
'820','beef'
'820','lunch meat'
'820','ice cream'
'820','eggs'
'820','cereals'
'820','coffee/tea'
'820','poultry'
'820','vegetables'
'820','dishwashing liquid/detergent'
'820','sugar'
'820','individual meals'
'820','shampoo'
'820','sandwich bags'
'820','laundry detergent'
'821','coffee/tea'
'821','poultry'
'821','fruits'
'821','spaghetti sauce'
'821','soap'
'821','sandwich bags'
'822','pasta'
'822','cereals'
'822','poultry'
'822','spaghetti sauce'
'822','sugar'
'822','soda'
'822','waffles'
'822','aluminum foil'
'822','coffee/tea'
'822','dishwashing liquid/detergent'
'822','sandwich bags'
'822','lunch meat'
'822','ice cream'
'822','beef'
'822','vegetables'
'822','fruits'
'822','bagels'
'822','shampoo'
'822','flour'
'822','mixes'
'822','dinner rolls'
'822','pork'
'822','spaghetti sauce'
'822','ketchup'
'822','individual meals'
'822','soap'
'822','yogurt'
'823','pasta'
'823','aluminum foil'
'823','ice cream'
'823','lunch meat'
'823','spaghetti sauce'
'823','eggs'
'823','cheeses'
'823','vegetables'
'823','fruits'
'823','sugar'
'823','dishwashing liquid/detergent'
'823','butter'
'823','all- purpose'
'823','mixes'
'823','paper towels'
'823','toilet paper'
'823','yogurt'
'823','sandwich bags'
'823','dinner rolls'
'823','milk'
'824','sandwich loaves'
'824','beef'
'824','fruits'
'824','all- purpose'
'824','butter'
'824','individual meals'
'824','soap'
'824','flour'
'824','toilet paper'
'824','dinner rolls'
'824','shampoo'
'825','sandwich loaves'
'825','lunch meat'
'825','spaghetti sauce'
'825','poultry'
'825','ketchup'
'825','vegetables'
'825','cheeses'
'825','spaghetti sauce'
'825','butter'
'825','sugar'
'825','individual meals'
'825','soda'
'825','shampoo'
'825','laundry detergent'
'825','soap'
'825','sandwich bags'
'825','toilet paper'
'825','dinner rolls'
'825','juice'
'826','poultry'
'826','cheeses'
'826','paper towels'
'826','waffles'
'826','aluminum foil'
'826','coffee/tea'
'826','dishwashing liquid/detergent'
'826','all- purpose'
'826','lunch meat'
'826','beef'
'826','eggs'
'826','vegetables'
'826','fruits'
'826','shampoo'
'826','mixes'
'826','dinner rolls'
'826','milk'
'826','pork'
'826','ketchup'
'826','soap'
'826','milk'
'826','juice'
'827','beef'
'827','cheeses'
'827','cereals'
'827','eggs'
'827','ketchup'
'827','vegetables'
'827','fruits'
'827','spaghetti sauce'
'827','sandwich bags'
'827','all- purpose'
'827','laundry detergent'
'827','soda'
'827','shampoo'
'827','flour'
'827','soap'
'827','toilet paper'
'827','dinner rolls'
'827','mixes'
'827','waffles'
'827','juice'
'828','beef'
'828','vegetables'
'828','spaghetti sauce'
'828','butter'
'828','soda'
'828','paper towels'
'828','milk'
'829','aluminum foil'
'829','sandwich loaves'
'829','ice cream'
'829','aluminum foil'
'829','beef'
'829','pork'
'829','juice'
'829','poultry'
'829','vegetables'
'829','cheeses'
'829','dishwashing liquid/detergent'
'829','spaghetti sauce'
'829','all- purpose'
'829','sandwich bags'
'829','individual meals'
'829','shampoo'
'829','flour'
'829','laundry detergent'
'829','dinner rolls'
'829','tortillas'
'830','sandwich loaves'
'830','aluminum foil'
'830','pork'
'830','ice cream'
'830','juice'
'830','poultry'
'830','ketchup'
'830','vegetables'
'830','cheeses'
'830','sugar'
'830','butter'
'830','mixes'
'830','bagels'
'830','individual meals'
'830','paper towels'
'830','flour'
'830','yogurt'
'830','sandwich bags'
'830','tortillas'
'831','pork'
'831','beef'
'831','eggs'
'831','eggs'
'831','vegetables'
'831','hand soap'
'831','all- purpose'
'831','paper towels'
'831','sandwich bags'
'831','yogurt'
'831','laundry detergent'
'831','dinner rolls'
'832','pork'
'832','beef'
'832','toilet paper'
'832','vegetables'
'832','all- purpose'
'832','sandwich bags'
'832','toilet paper'
'833','milk'
'833','sandwich loaves'
'833','ice cream'
'833','coffee/tea'
'833','lunch meat'
'833','ketchup'
'833','vegetables'
'833','spaghetti sauce'
'833','butter'
'833','mixes'
'833','bagels'
'833','soda'
'833','shampoo'
'833','individual meals'
'833','toilet paper'
'833','dinner rolls'
'833','tortillas'
'834','pasta'
'834','spaghetti sauce'
'834','butter'
'834','soda'
'834','paper towels'
'834','waffles'
'834','aluminum foil'
'834','sandwich loaves'
'834','coffee/tea'
'834','dishwashing liquid/detergent'
'834','sandwich bags'
'834','beef'
'834','eggs'
'834','vegetables'
'834','fruits'
'834','bagels'
'834','ice cream'
'834','mixes'
'834','pork'
'834','ketchup'
'834','individual meals'
'834','soap'
'834','milk'
'835','ice cream'
'835','eggs'
'835','pork'
'835','vegetables'
'835','fruits'
'835','hand soap'
'835','butter'
'835','mixes'
'835','shampoo'
'835','paper towels'
'835','laundry detergent'
'835','dinner rolls'
'835','milk'
'835','juice'
'836','beef'
'836','cheeses'
'836','dishwashing liquid/detergent'
'836','bagels'
'836','poultry'
'836','soap'
'836','yogurt'
'836','toilet paper'
'836','waffles'
'837','pork'
'837','beef'
'837','ice cream'
'837','flour'
'837','ketchup'
'837','vegetables'
'837','poultry'
'837','spaghetti sauce'
'837','sandwich bags'
'837','butter'
'837','individual meals'
'837','bagels'
'837','shampoo'
'837','hand soap'
'837','soap'
'837','flour'
'837','laundry detergent'
'837','juice'
'838','aluminum foil'
'838','vegetables'
'838','sandwich loaves'
'838','beef'
'838','coffee/tea'
'838','cereals'
'838','vegetables'
'838','cheeses'
'838','dishwashing liquid/detergent'
'838','spaghetti sauce'
'838','all- purpose'
'838','bagels'
'838','laundry detergent'
'838','paper towels'
'838','flour'
'838','dinner rolls'
'838','sandwich bags'
'838','waffles'
'838','milk'
'838','tortillas'
'839','beef'
'839','eggs'
'839','vegetables'
'839','fruits'
'839','spaghetti sauce'
'839','dishwashing liquid/detergent'
'839','soda'
'839','bagels'
'839','butter'
'839','soap'
'839','sandwich bags'
'839','milk'
'839','tortillas'
'840','aluminum foil'
'840','sandwich loaves'
'840','vegetables'
'840','fruits'
'840','individual meals'
'840','sugar'
'840','all- purpose'
'840','individual meals'
'840','shampoo'
'840','soap'
'840','flour'
'840','yogurt'
'840','waffles'
'840','tortillas'
'841','beef'
'841','eggs'
'841','toilet paper'
'841','vegetables'
'841','juice'
'842','aluminum foil'
'842','lunch meat'
'842','coffee/tea'
'842','eggs'
'842','cereals'
'842','cheeses'
'842','vegetables'
'842','lunch meat'
'842','bagels'
'842','sandwich bags'
'842','yogurt'
'842','laundry detergent'
'842','juice'
'843','yogurt'
'843','coffee/tea'
'843','eggs'
'843','poultry'
'843','ketchup'
'843','vegetables'
'843','dishwashing liquid/detergent'
'843','fruits'
'843','hand soap'
'843','mixes'
'843','bagels'
'843','paper towels'
'843','soap'
'843','sandwich bags'
'843','laundry detergent'
'843','dinner rolls'
'843','milk'
'843','juice'
'844','pasta'
'844','sandwich loaves'
'844','beef'
'844','cereals'
'844','toilet paper'
'844','cheeses'
'844','vegetables'
'844','ketchup'
'844','dishwashing liquid/detergent'
'844','all- purpose'
'844','mixes'
'844','soap'
'844','toilet paper'
'844','paper towels'
'844','milk'
'845','ice cream'
'845','beef'
'845','pork'
'845','eggs'
'845','poultry'
'845','ketchup'
'845','vegetables'
'845','dishwashing liquid/detergent'
'845','sugar'
'845','laundry detergent'
'845','mixes'
'845','bagels'
'845','spaghetti sauce'
'845','mixes'
'845','shampoo'
'845','flour'
'845','paper towels'
'845','dinner rolls'
'845','milk'
'845','juice'
'846','vegetables'
'846','sandwich loaves'
'846','coffee/tea'
'846','ketchup'
'846','soda'
'846','shampoo'
'846','mixes'
'846','dinner rolls'
'847','pasta'
'847','spaghetti sauce'
'847','butter'
'847','soda'
'847','hand soap'
'847','paper towels'
'847','tortillas'
'847','laundry detergent'
'847','sandwich bags'
'847','ice cream'
'847','lunch meat'
'847','eggs'
'847','vegetables'
'847','bagels'
'847','shampoo'
'847','dinner rolls'
'847','pork'
'847','eggs'
'847','individual meals'
'847','soap'
'847','yogurt'
'848','pasta'
'848','ice cream'
'848','coffee/tea'
'848','yogurt'
'848','eggs'
'848','cereals'
'848','cereals'
'848','poultry'
'848','vegetables'
'848','cheeses'
'848','dishwashing liquid/detergent'
'848','sugar'
'848','butter'
'848','soda'
'848','fruits'
'848','all- purpose'
'848','dinner rolls'
'848','paper towels'
'848','waffles'
'848','juice'
'849','lunch meat'
'849','eggs'
'849','dishwashing liquid/detergent'
'849','individual meals'
'849','hand soap'
'849','mixes'
'849','spaghetti sauce'
'849','soda'
'849','laundry detergent'
